license,name,municipality,county,county_source,address,city,zip,lat,lon,status
140701549,"Sportland Liquors, Inc.",Christopher,Franklin,igb_licensee_list,510 W. Egyptian Ave.,Christopher,62822,,,needs_coordinates
140703570,"Sporton, Incorporated",Sangamon County,Sangamon,igb_licensee_list,6123 Main,Pleasant Plains,62677,,,needs_coordinates
170702249,Spratt's Tap LLC,Hennepin,,,,,,,,needs_address_and_coordinates
230901038,Spring Bay American Legion Post #1115,Woodford County,Woodford,igb_licensee_list,500 Legion Lane,East Peoria,61611,,,needs_coordinates
210701072,SPRING HILL ENTERTAINMENT INC.,Mason City,Mason,igb_licensee_list,152 West Chestnut Street Unit A,Mason City,62664,,,needs_coordinates
190700462,Spring Valley Boat Club,Putnam County,Putnam,igb_licensee_list,13862 IL Highway 89,Granville,61326,,,needs_coordinates
220701813,"SPRING-CREEK RECREATION, INC.",Kankakee County,Kankakee,igb_licensee_list,6740 E. 3500 S. RD,St. Anne,60964,,,needs_coordinates
120811750,Springfield Lodge No. 158 of the Benevolent and Protective Order of Elks,Springfield,Sangamon,igb_licensee_list,409 East Lake Shore Drive,Springfield,62712,,,needs_coordinates
120912720,"Springfield Post No. 32, The American Legion, Department of Illinois",Springfield,Sangamon,igb_licensee_list,1120 Sangamon Ave,Springfield,62702,,,needs_coordinates
230701608,SPROUTS INN INC.,Quincy,Adams,igb_licensee_list,2814 NORTH 12TH,Quincy,62301,,,needs_coordinates
250701501,Square M LTD.,Logan County,Logan,igb_licensee_list,2371 N. Route 121,Latham,62543,,,needs_coordinates
140700841,"SQUAW BAR, INC.",Lake County,Lake,igb_licensee_list,800 W. Rollins Rd.,Ingleside,60041,,,needs_coordinates
240702713,"Squire on the Square, Inc.",Woodstock,McHenry,igb_licensee_list,101 N Johnson St Unit A,Woodstock,60098,,,needs_coordinates
200700666,"SQUIRREL CAGE TAVERN, INC.",DuPage County,Dupage,igb_licensee_list,5528 Main Street,Lisle,60532,,,needs_coordinates
230701720,"SQUIRREL, LLC",Whiteside County,Whiteside,igb_licensee_list,13464 GALT RD,Sterling,61081,,,needs_coordinates
230703278,SRI Ganesh Foods Inc.,Pontoon Beach,Madison,igb_licensee_list,5147 Pagano Court,Pontoon Beach,62040,,,needs_coordinates
250702191,SSP Entertainment LLC,Litchfield,Montgomery,igb_licensee_list,1406 W Ferdon Street,Litchfield,62056,,,needs_coordinates
160802392,"St. Charles Lodge No. 1368, Loyal Order of Moose",St. Charles,Kane,igb_licensee_list,2250 W Rt 38,St. Charles,60174,,,needs_coordinates
120909423,ST. JOSEPH'S PARK POST 1080 AMERICAN LEGION,Joliet,Will,igb_licensee_list,2625 Ingalls Ave,Joliet,60435,,,needs_coordinates
140702599,"STAC Ventures, Inc.",Pulaski County,Pulaski,igb_licensee_list,149 Glen Hall Drive,Mounds,62964,,,needs_coordinates
210703692,STACY'S BISTRO LLC,Park Forest,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
160700969,Stacy's Place of Carpentersville LLC,Carpentersville,Kane,igb_licensee_list,330 W Main Street,Carpentersville,60110,,,needs_coordinates
190700027,Staff Incorporated,Decatur,Macon,igb_licensee_list,3190 N. Woodford St.,Decatur,62526,,,needs_coordinates
130702261,"STAG TAP, INC.",Havana,Mason,igb_licensee_list,106-108 N PLUM,Havana,62644,,,needs_coordinates
120712020,"Stag-R-Inn, LLC",Emden,Logan,igb_licensee_list,102 Lincoln St.,Emden,62635,,,needs_coordinates
210703754,Stampede Market & Grill LLC,Alton,Madison,igb_licensee_list,234 E Elm St Suite A,Alton,62002,,,needs_coordinates
190701875,"Star B.B.Q, Inc.",Savoy,Champaign,igb_licensee_list,1209 Savoy Plaza Ln.,Savoy,61874,,,needs_coordinates
150701243,Starr White Inc.,Litchfield,Montgomery,igb_licensee_list,612 W. Kirkham,Litchfield,62056,,,needs_coordinates
230702584,Starr White Inc.,South Jacksonville,Morgan,igb_licensee_list,1429 S Main St Ste E,South Jacksonville,62650,,,needs_coordinates
120711864,"Starved Rock Yacht Club of the City of Ottawa, Illinois",La Salle County,La Salle,igb_licensee_list,"1200 North 27th Street,  Dee Bennett Road",Ottawa,61350,,,needs_coordinates
220700980,Stateline Slots LLC,Cedarville,Stephenson,igb_licensee_list,140 N. Stephenson St.,Cedarville,61013,,,needs_coordinates
120901456,"Staunton Post No. 1241, Veterans Of Foriegn Wars of the United States, Inc.",Staunton,Macoupin,igb_licensee_list,120 E. Henry,Staunton,62088,,,needs_coordinates
120712648,"STEAK-N-EGGER, CHICAGO AIRPORT, INC.",McCook,Cook,igb_licensee_list,8408 Joliet Road,McCook,60525,,,needs_coordinates
120806272,"Steeleville Aerie 3960 Fraternal Order of Eagles, Inc.",Steeleville,Randolph,igb_licensee_list,201 West Broadway,Steeleville,62288,,,needs_coordinates
200702239,"STELLA'S - BROOKSIDE PLAZA, LLC",Cook County,Cook,igb_licensee_list,513 WAUKEGAN ROAD,Northbrook,600621252,,,needs_coordinates
130702119,"Stella's - Hillcrest Shopping Center, LLC",Crest Hill,Will,igb_licensee_list,"1701 N Larkin Avenue, 800C",Crest Hill,60403,,,needs_coordinates
130704775,"Stella's - Lake in the Hills, LLC",Lake In the Hills,McHenry,igb_licensee_list,319 N. Randall Road,Lake in the Hills,60156,,,needs_coordinates
170700521,"Stella's - North Park, LLC",Villa Park,Dupage,igb_licensee_list,"298 W. North Avenue, Unit 7",Villa Park,60181,,,needs_coordinates
160702457,"Stella's - Oswego, LLC",Oswego,Kendall,igb_licensee_list,"350 Douglas Road, Suite A8",Oswego,60543,,,needs_coordinates
130703551,"Stella's - Villa Oaks, LLC",Villa Park,DuPage,igb_licensee_list,196 W. Roosevelt Road,Villa Park,60181,,,needs_coordinates
190702414,Stella's Hawthorne Works LLC,Cicero,Cook,igb_licensee_list,2201 S Cicero Ave Pad 4C,Cicero,608042410,,,needs_coordinates
120701294,"STELLA'S ON STATE STREET, INC.",Lockport,Will,igb_licensee_list,823 S STATE,Lockport,60441,,,needs_coordinates
120805666,STERLING LODGE NO 726 LOYAL ORDER OF MOOSE,Sterling,Whiteside,igb_licensee_list,2601 EAST LINCOLWAY,Sterling,61081,,,needs_coordinates
200701153,"STERLING SLOTS, INC.",Sterling,Whiteside,igb_licensee_list,2607 E. Lincolnway Suite A,Sterling,61081,,,needs_coordinates
120703705,"STEVE HEFTON, INC.",Peoria,Peoria,igb_licensee_list,2248 W. GLEN,Peoria,61614,,,needs_coordinates
200702848,Stevie Ray's Gaming LLC,Steeleville,Randolph,igb_licensee_list,604-A  N Sparta Street,Steeleville,62288,,,needs_coordinates
120710108,"STEWARD'S JOHNNIE B., INC.",Steward,Lee,igb_licensee_list,302 MAIN PO BOX 9,Steward,60553,,,needs_coordinates
240700171,Stixon36 LLC,Decatur,Macon,igb_licensee_list,3645 E US Route 36,Decatur,62521,,,needs_coordinates
150702832,"Stoffie's Bar & Grill, Inc.",Cabery,Kankakee,igb_licensee_list,207 East Main,Cabery,60919,,,needs_coordinates
160704217,Stonewood Gaming Inc.,Dixon,,,,,,,,needs_address_and_coordinates
230702314,Stoney's Gaming LLC,Sangamon County,Sangamon,igb_county_literal,,,,,,needs_address_and_coordinates
250702330,STONEY'S GAMING LLC,Sangamon County,Sangamon,igb_licensee_list,1405 ADLAI STEVENSON DR SUITE 1,Springfield,62703,,,needs_coordinates
200700965,"Stoneys Slots, LLC",Stonington,Christian,igb_licensee_list,117 East Fourth Street,Stonington,62567,,,needs_coordinates
130706370,"Stop-N-Go Mart, Inc.",Marine,Madison,igb_licensee_list,102 W. Division Suite B,Marine,62061,,,needs_coordinates
140702308,"Stramag, Inc.",Melrose Park,Cook,igb_licensee_list,2300 W. North Ave.,Melrose Park,60160,,,needs_coordinates
130802037,"Streator Lodge No. 372, Loyal Order of Moose of the World",La Salle County,La Salle,igb_licensee_list,2007 Skelgas Rd,Streator,61364,,,needs_coordinates
160703701,"STRINGERS AND MOORE, LLC",Franklin County,Franklin,igb_licensee_list,13017 State Highway 148,Sesser,62884,,,needs_coordinates
220702831,Stringtown BBQ Inc.,Woodford County,Woodford,igb_county_literal,,,,,,needs_address_and_coordinates
220703565,SUBLETTE GENERAL STORE LLC,Sublette,Lee,igb_licensee_list,200 N. Reeve St.,Sublette,61367,,,needs_coordinates
120705568,"Sue's Corner, Inc.",Granite City,Madison,igb_licensee_list,4222 Nameoki Rd.,Granite City,62040,,,needs_coordinates
120705075,"Sue's Place, Inc.",Metamora,Woodford,igb_licensee_list,518 E MT VERNON,Metamora,61548,,,needs_coordinates
230702279,Sugar Grove Cafe Inc.,Sugar Grove,,,,,,,,needs_address_and_coordinates
190700720,"Suits Enterprises, Inc.",Johnson County,Johnson,igb_licensee_list,11330 State Route 37 North,Goreville,62939,,,needs_coordinates
260702678,SUKHMANI INC.,Windsor (Mercer),,,,,,,,needs_address_and_coordinates
160700352,"Sula Enterprises, Inc.",Havana,Mason,igb_licensee_list,427 E. Dearborn,Havana,62644,,,needs_coordinates
120903006,Sullivan American Legion Post 68,Sullivan,Moultrie,igb_licensee_list,8 East Strain,Sullivan,61951,,,needs_coordinates
240700232,Sully's Taphouse Inc.,Sullivan,Moultrie,igb_licensee_list,1600 South Hamilton Suite C,Sullivan,61951,,,needs_coordinates
240701195,"SUN CATCHERS TAN, INC.",Wood River,,,,,,,,needs_address_and_coordinates
220701015,SUNNY SIDE UP CAFE INC.,Brighton,,,,,,,,needs_address_and_coordinates
220701887,Sunrise Capron Inc.,Capron,Boone,igb_licensee_list,145 Main Street,Capron,61012,,,needs_coordinates
160703130,"Sunrise Motel Enterprises, Inc.",Carbondale,Jackson,igb_licensee_list,801 N. Giant City Rd.,Carbondale,62901,,,needs_coordinates
120700619,"Sunset Lanes, Inc.",Pekin,,,,,,,,needs_address_and_coordinates
151001582,"SUPER MART & LIQUOR, INC.",Wadsworth,Lake,igb_licensee_list,41867N. US HIGHWAY 41,Wadsworth,60083,,,needs_coordinates
150704003,"SUPREME HOUSE OF CHEESE, LTD.",Toluca,Marshall,igb_licensee_list,222 E Santa Fe PO Box 126,Toluca,61369,,,needs_coordinates
170701425,Sure Bet LLC,Sandwich,Kendall,igb_licensee_list,"122 Indian Springs DR.,  STE3",Sandwich,60548,,,needs_coordinates
220701422,Susan Bishop,Du Quoin,Perry,igb_licensee_list,1341 S. Washington St.,Du Quoin,62832,,,needs_coordinates
140700287,"SUZI'S IV, LLC",Silvis,Rock Island,igb_licensee_list,1015 1st Street,Silvis,61282,,,needs_coordinates
150702864,"SUZI'S X, LLC",Sterling,Whiteside,igb_licensee_list,3219 East Lincolnway,Sterling,61081,,,needs_coordinates
150702866,"SUZI'S XIII, LLC",DeKalb,DeKalb,igb_licensee_list,"2410 Sycamore Road, Suite B",DeKalb,60115,,,needs_coordinates
160700312,"SUZI'S XV, LLC",Moline,Rock Island,igb_licensee_list,"4011 Avenue Of The Cities, Suite 101",Moline,61265,,,needs_coordinates
180702374,"SUZI'S XVI, LLC",Moline,Rock Island,igb_licensee_list,"2727 Avenue of the Cities, Suite 3",Moline,61265,,,needs_coordinates
250701356,SW Sales LLC,McHenry,McHenry,igb_licensee_list,"4005 W. Kane Ave, Ste L",McHenry,60050,,,needs_coordinates
230700036,Swami Inc.,Clifton,Iroquois,igb_licensee_list,160 East 4th Avenue,Clifton,60927,,,needs_coordinates
170703602,Swamiji Inc,Morrisonville,Christian,igb_licensee_list,100 Sarpy St,Morrisonville,62546,,,needs_coordinates
240701546,"Swartz & Swartz, Inc.",Pittsfield,,,,,,,,needs_address_and_coordinates
160700648,"SWEET SPOT SPORTS BAR, LLC",Tinley Park,Cook,igb_licensee_list,19110 S OAK PARK AVE,Tinley Park,60477,,,needs_coordinates
150701649,"Swiss Inn, Inc.",East Dubuque,Jo Daviess,igb_licensee_list,20670 US Hwy 20 W,East Dubuque,61025,,,needs_coordinates
150701129,"SYBERG'S ON CENTRAL PARK, LLC",O'Fallon,St. Clair,igb_licensee_list,1310 CENTRAL PARK DRIVE,O'Fallon,62269,,,needs_coordinates
120800500,"Sycamore Lodge # 1506, Loyal Order Of Moose",Sycamore,DeKalb,igb_licensee_list,317 W State St,Sycamore,60178,,,needs_coordinates
170700742,"Symerton Tap, LLC",Symerton,Will,igb_licensee_list,18332 W Commerical St.,Wilmington,60481,,,needs_coordinates
120702059,Szarotka's Inc.,Justice,Cook,igb_licensee_list,8100 S Roberts Rd,Justice,60458,,,needs_coordinates
130703069,"T & G Enterprise I, LLC",Leroy,McLean,igb_licensee_list,509 North West St,Le Roy,61752,,,needs_coordinates
160701234,T & G OF MANTENO INC.,Manteno,Kankakee,igb_licensee_list,415 - 417 S. LOCUST,Manteno,60950,,,needs_coordinates
210702461,T & J OF TINLEY INC.,Tinley Park,Cook,igb_licensee_list,18250 S. Oak Park Ave,Tinley Park,60477,,,needs_coordinates
120708187,"T & J's Goodtimes Tap, Inc.",Roseville,Warren,igb_licensee_list,125 West Penn Street,Roseville,61473,,,needs_coordinates
230702607,"T & M RAILSHAKE, INC.",Highland,,,,,,,,needs_address_and_coordinates
130702726,"T J's Liquor of Perry County, Ltd.",Pinckneyville,Perry,igb_licensee_list,7 East Parker,Pinckneyville,62274,,,needs_coordinates
170701467,"T N T Stop, Inc.",Claremont,Richland,igb_licensee_list,552 N. Washington Blvd.,Claremont,62421,,,needs_coordinates
160700397,T STREET PUB LLC,Christopher,Franklin,igb_licensee_list,105 N Thomas St,Christopher,62822,,,needs_coordinates
210702349,"T Vandyke, Inc.",McLean County,McLean,igb_licensee_list,4602 E. 1625 North Rd.,Danvers,61732,,,needs_coordinates
200700351,T&A Manhattan Inc.,Manhattan,Will,igb_licensee_list,24600 Rt 52 Unit F,Manhattan,60442,,,needs_coordinates
180701799,T&C ENDEAVORS LLC,Wapella,De Witt,igb_licensee_list,405 North Walnut,Wapella,61777,,,needs_coordinates
150702672,T&G GAMING LLC,Decatur,Macon,igb_licensee_list,"1910 South Mount Zion Road, Suite B",Decatur,62521,,,needs_coordinates
150702685,T&G GAMING LLC,Decatur,Macon,igb_licensee_list,"3611 East US Route 36, Suite B",Decatur,62521,,,needs_coordinates
160701447,T&G GAMING LLC,Decatur,Macon,igb_licensee_list,"3133 North Woodford, Suite B",Decatur,62523,,,needs_coordinates
130704315,"T&T Entertainment, LLC",Winthrop Harbor,Lake,igb_licensee_list,1275 Sheridan Rd Unit K,Winthrop Harbor,60096,,,needs_coordinates
180701617,"T-LINE, INC.",Hanover Park,Dupage,igb_licensee_list,26 W 101 Lake St,Hanover Park,60133,,,needs_coordinates
120702049,T.J. Donlin's Ltd.,Bourbonnais,Kankakee,igb_licensee_list,118 N Main St. NW,Bourbonnais,60914,,,needs_coordinates
160701276,"T.R. Tice, Incorporated",Stillman Valley,Ogle,igb_licensee_list,208 N. Walnut,Stillman Valley,61084,,,needs_coordinates
120700365,T.R.'s Place Inc.,St. Clair County,St. Clair,igb_licensee_list,4901 Concordia Church Road,Belleville,62222,,,needs_coordinates
201000104,TA Operating LLC,Wilmington,Will,igb_licensee_list,24225 West Lorenzo Road,Wilmington,60481,,,needs_coordinates
201000105,TA Operating LLC,Effingham,Effingham,igb_licensee_list,1702 West Evergreen Avenue,Effingham,62401,,,needs_coordinates
201000106,TA Operating LLC,Hampshire,Kane,igb_licensee_list,"19 North 430, U.S. Highway 20",Hampshire,60140,,,needs_coordinates
201000107,TA Operating LLC,Monee,Will,igb_licensee_list,5915 Monee-Manhattan Road,Monee,60449,,,needs_coordinates
201000109,TA Operating LLC,Troy,Madison,igb_licensee_list,819 Edwardsville Road,Troy,62294,,,needs_coordinates
201000110,TA Operating LLC,Bloomington,McLean,igb_licensee_list,505 Truckers Lane,Bloomington,61701,,,needs_coordinates
201000111,TA Operating LLC,Wadsworth,Lake,igb_licensee_list,16650 West Russell Road,Wadsworth,60083,,,needs_coordinates
140701333,Tab 3 Inc.,Pawnee,Sangamon,igb_licensee_list,613 S. 7th Street,Pawnee,62558,,,needs_coordinates
260700137,TACK INC.,Naplate,La Salle,igb_licensee_list,221 20TH AVE,Naplate,61350,,,needs_coordinates
240700400,TACO MADRE ST. CHARLES INC.,St. Charles,Kane,igb_licensee_list,902 S RANDALL RD STE A & B,St. Charles,60174,,,needs_coordinates
190700978,TACOS & CEMITAS POBLANA INC.,Villa Park,Dupage,igb_licensee_list,345 W. North Ave.,Villa Park,60181,,,needs_coordinates
240701007,TADA LLC,New Lenox,Will,igb_licensee_list,2387 E. Joliet Highway,New Lenox,604512578,,,needs_coordinates
180704605,Tai Pan Chinese Restaurant Inc.,Springfield,Sangamon,igb_licensee_list,2636 Adlai Stevenson Dr.,Springfield,62703,,,needs_coordinates
190703654,"TAI SAN CHEF, INC.",Darien,Dupage,igb_licensee_list,2813 83RD ST,Darien,60561,,,needs_coordinates
150701130,"Tangara, Inc.",O'Fallon,St. Clair,igb_licensee_list,127 E. 1st St.,O'Fallon,62269,,,needs_coordinates
140702773,"Tangerine Dreams, Inc.",Quincy,Adams,igb_licensee_list,3530 MAINE Street,Quincy,62305,,,needs_coordinates
250701443,Tap 251 LLC,Machesney Park,Winnebago,igb_licensee_list,11700 N. Second St,Machesney Park,61115,,,needs_coordinates
210703077,Tap House Grill Algonquin LLC,Algonquin,,,,,,,,needs_address_and_coordinates
170702248,"TAP HOUSE GRILL ST. CHARLES, LLC",St. Charles,,,,,,,,needs_address_and_coordinates
220703860,"Taqueria El Dorado, Inc.",Springfield,Sangamon,igb_licensee_list,1386 Toronto Rd.,Springfield,62712,,,needs_coordinates
220700938,Taqueria La Imperial Inc.,Waukegan,Lake,igb_licensee_list,635 MCAREE ROAD,Waukegan,60085,,,needs_coordinates
230701909,Taqueria Muniz & Restaurant LLC,Aurora,DuPage,verified_city_lookup,,,,,,needs_address_and_coordinates
230702629,"TAQUITOS ON THE GO, INC.",Melrose Park,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
120706254,"TAVCO, INC.",Champaign,Champaign,igb_licensee_list,1312 W Church,Champaign,61821,,,needs_coordinates
190702774,"TAVERAS GOMEZ GROUP, INC.",Rockford,,,,,,,,needs_address_and_coordinates
160701700,Tavern on Beach LLC,Kewanee,Henry,igb_licensee_list,611 Beach St.,Kewanee,61443,,,needs_coordinates
230700241,"Tay-Cam, LTD.",Peoria County,Peoria,igb_licensee_list,10505 N. Galena Rd.,Mossville,61552,,,needs_coordinates
190700621,"Taylor Street, Inc.",Champaign,Champaign,igb_licensee_list,6 E. Taylor St.,Champaign,61820,,,needs_coordinates
150702082,"TAYLORVILLE POST 4495, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",Taylorville,Christian,igb_licensee_list,515 West Ave,Taylorville,62568,,,needs_coordinates
170703893,"TDA Ventures, LLC",Leroy,McLean,igb_licensee_list,106 N. Chestnut Street,Le Roy,61752,,,needs_coordinates
170701069,"Teddys, LLC",Griggsville,,,,,,,,needs_address_and_coordinates
130705788,"TEDJ, LLC",Bloomington,McLean,igb_licensee_list,3907 G E RD STE 2,Bloomington,61704,,,needs_coordinates
180703183,Television-Radio-Newspaper Club of Springfield,Springfield,Sangamon,igb_licensee_list,25 Lakewood Drive,Chatham,62629,,,needs_coordinates
130706114,Ten Pennies Place LTD.,Freeport,Stephenson,igb_licensee_list,1007 Galena Ave. Suite B,Freeport,61032,,,needs_coordinates
120706673,"Terrace Inn, Inc.",Will County,Will,igb_county_literal,,,,,,needs_address_and_coordinates
231003391,TERRACO - OM GASOLINE PARTNERS - NEW LENOX LLC,New Lenox,Will,igb_licensee_list,2020 East Laraway Rd,New Lenox,60451,,,needs_coordinates
120700420,Terry C. Cooper,Creve Coeur,Tazewell,igb_licensee_list,100 Village Court,Creve Coeur,61610,,,needs_coordinates
190700344,Terry McBride and Kayla McBride,Kampsville,Calhoun,igb_licensee_list,500 N Broadway,Kampsville,62053,,,needs_coordinates
230700592,"Terry's Pizza, Inc.",Bartonville,Peoria,igb_licensee_list,5908 S. Adams,Bartonville,61607,,,needs_coordinates
120702283,THE 127 LOUNGE INC.,Nashville,,,,,,,,needs_address_and_coordinates
240700422,THE 143 HIDEOUT LLC,Pierron,,,,,,,,needs_address_and_coordinates
210702069,"The 252, LLC",Seneca,La Salle,igb_licensee_list,623 W. River Dr.,Seneca,61360,,,needs_coordinates
120908126,The American Legion Boone Post #77,Boone County,Boone,igb_licensee_list,900 Chrysler Dr,Belvidere,61008,,,needs_coordinates
120904617,The American Legion Department of Illinois Limestone Post #979,Bartonville,Peoria,igb_licensee_list,4501 S. Airport Road,Bartonville,61607,,,needs_coordinates
220701652,"The Annex Bar, LLC",East Dubuque,,,,,,,,needs_address_and_coordinates
220703807,"The Assembly West Dundee, Inc.",West Dundee,Kane,igb_licensee_list,901 W Main St,West Dundee,60118,,,needs_coordinates
210703003,"The Back 9, LLC",Rochester,Sangamon,igb_licensee_list,445 South State Street,Rochester,62563,,,needs_coordinates
